NAME,ADDRESS,TINH,CITY
BHX 19/97B Đường Lô Tư,"19/97B Lô Tư, KP. 2, P. Bình Hưng Hòa A, Q. Bình Tân (Cách ngã 3 Lô Tư - Mã Lò 300m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 63 Đường Số 29,"63 Đường Số 29, P. Bình Trị Đông B, Q. Bình Tân",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 57 Nam Cao,"57 Nam Cao, Tổ 5, Ấp Tân Nhơn, Phường Tân Phú, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 1470 Lê Đức Thọ,"1470 Lê Đức Thọ, P. 13, Q. Gò Vấp (Cách cầu Trường Đai 250m hướng về Quận 12",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 390/65/55 Quốc Lộ 1A,"390/65/55 Khu Phố 3, Quốc Lộ 1A, P. Bình Hưng Hoà B, Q. Bình Tân (Đối diện chung cư Green Park (đường số 1",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 26/2 Đông Lân,"26/2 Ấp Đông Lân, Xã Bà Điểm, H. Hóc Môn (Ngay giữa chợ Cây Me - đường Thái Thị Giữ",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 152 Nguyễn Thị Định,"152 Nguyễn Thị Định, Khu phố 3, Phường Bình Trưng Tây, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 388 Tỉnh Lộ 43,"388 Tỉnh lộ 43, Khu phố 4, Phường Tam Phú, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 23 Đường Số 3 Hiệp Bình Chánh,"23 Đường số 3, Khu Phố 5, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 153 Tân Lập 2,"153 Tân Lập 2, khu phố 6, Phường Hiệp Phú, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 117 Âu Dương Lân,"117-119 Đường Âu Dương Lân, Phường 2, Quận 8, Thành Phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 63A Phan Văn Trị,"63A Phan Văn Trị, P. 14, Q. Bình Thạnh (Cách ngã ba Phan Văn Trị - Lê Quang Định 150m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 330 Lê Đức Thọ,"330 Lê Đức Thọ, P. 6, Q. Gò Vấp (Cách chợ An Nhơn 100m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 53-53/4 Đường Số 8,"51A - 53 - 53/4 Đường số 8, Khu phố 1, Phường Linh Xuân, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 04 Phạm Hùng,"4 Phạm Hùng, X. Bình Hưng, H. Bình Chánh (Đối diện hồ bơi Hoà Bình",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 64 Đường số 7 Phước Bình,"64 Đường Số 7, Phường Phước Bình, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 35 Phạm Hữu Lầu,"35 - 37 Phạm Hữu Lầu, Khu phố 2, Phường Phú Mỹ, Quận 7, Thành Phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 182 Đỗ Xuân Hợp,"182 Đỗ Xuân Hợp, Phường Phước Long A, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 190 Quốc Lộ 13,"190 Quốc Lộ 13, khu phố 2, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 66 Đông Hưng Thuận,"66 Đông Hưng Thuận 2, P. Đông Hưng Thuận, Q. 12 (Cách sân banh Cây Sộp 80m- Hướng về ngã ba ĐHT 03",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX A13/1 Qui Đức,"A13/1 Quốc Lộ 50, Ấp 1, Xã Qui Đức, H. Bình Chánh (Cách chợ Qui Đức 300m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 80 Lê Văn Thọ,"80 Lê Văn Thọ, P. 11, Q. Gò Vấp (Ngã 3 Quang Trung - Lê Văn Thọ đi vào 200m ngay chợ 40 Căn",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 1/44A1 Nguyễn Văn Quá,"1/44A1 Nguyễn Văn Quá, Q. Đông hưng Thuận, Q. 12 (Đối diện cây xăng số 1 - kế bên chung cư Thái An",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 134 Đường D1,"134 Nguyễn Văn Thương, P. 25, Q. Bình Thạnh (Ngay ngã 3 Đường D3 và D1",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 07 Ngô Quyền,"7 Ngô Quyền, Khu phố 2, Phường Hiệp Phú, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 261 Lê Đình Cẩn,"261A Lê Đình Cẩn, KP. 1, P. Tân Tạo, Q. Bình Tân (Cách cây xăng Comeco 200m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 175 Đường số 8,"175C đường số 8, KP. 20, P. Bình Hưng Hòa A, Q. Bình Tân (Ngay ngã 3 đường số 8 - đường số 5",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 601 Tên Lửa,"601 Tên Lửa, KP. 2, P. Bình Trị Đông B, Q. Bình Tân (Cách trường Trung Cấp Kinh Tế Kỹ Thuật Quang Trung 160m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 113 Tô Hiệu,"113 Tô Hiệu, P. Hiệp Tân, Q. Tân Phú (Cách ngã tư Hòa Bình - Tô Hiệu 200m về hướng Thoại Ngọc Hầu",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 129 Đường số 4,"125 đường số 4, KP. 9, P. Bình Hưng Hòa A, Q. Bình Tân (Cách ngã 4 Đường số 4 - Gò Xoài 30m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 456 Lê Văn Quới,"456 Lê Văn Quới, P. Bình Hưng Hòa A, Q. Bình Tân (Cách chợ Lê Văn Quới 350m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 47 Đường 18B,"47 đường 18B, KP.1, P. Bình Hưng Hòa A, Q. Bình Tân (Cách ngã 4 đường 18B - Mã Lò 100m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 103 Mã Lò,"103 Mã lò, khu phố 8, Phường Bình Trị Đông A, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 29 Ao Đôi,"29 Ao Đôi, KP. 6, P. Bình Trị Đông A, Q. Bình Tân (Cách ngã 3 Ao Đôi - Mã Lò 200m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 132 Liên khu 10-11,"132 Liên Khu 10-11, P. Bình Trị Đông, Q.Bình Tân (Đối diện cơ sở hàn tiện Nguyễn Thị Thanh Phương",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 22 Đường 339,"22 Đường số 339, Khu phố 5, Phường Phước Long B, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX B69/11 Nguyễn Thị Sóc,"B69/11 Nguyễn Thị Sóc, Ấp Mỹ Hòa 2, Xã Xuân Thới Đông, H. Hóc Môn",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 51 Đường Số 2,"51 Đường số 2, Khu phố 8, Phường Trường Thọ, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 860/42 Xô Viết Nghệ Tĩnh,"860/42 Xô Viết Nghệ Tĩnh, P. 25, Q. Bình Thạnh",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 419 Nguyễn Thị Định,"419 Nguyễn Thị Định, Phường Cát Lái, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 218 Thái Phiên,"218 Thái Phiên, P. 8, Q. 11 (Cách UBND Phường 8, Quận 11 là 10m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 373 Lý Thường Kiệt,"373/176 Lý Thường Kiệt, P. 8, Q. Tân Bình (Cách chợ Ông Địa 30m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 869 Hương Lộ 2,"869 Hương Lộ 2, Khu phố 8, Phường Bình Trị Đông A, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX D16/40B/1 Ấp 4,Hưng Long,TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 171 Võ Thành Trang,"171 Võ Thành Trang, P. 11, Q. Tân Bình",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 2805 Huỳnh Tấn Phát,"2805 Huỳnh Tấn Phát, Ấp 6, xã Phú Xuân, huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 36 Tây Hòa,"36B- 38 đường Tây Hòa, Khu phố 04, Phường Phước Long A, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX Số 4-6 Đường APĐ01,An Phú Đông,TP. Hồ Chí Minh,TP. HO CHI MINH
BHX G15/29A Láng Le Bàu Cò,"G15/29A Láng Le Bàu Cò, Ấp 7, Xã Lê Minh Xuân, H. Bình Chánh",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 55 Cống Lỡ,"55 Cống Lỡ, P. 15, Q. Tân Bình",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 12 Đào Tông Nguyên,"12 Đào Tông Nguyên, Ấp 5, Xã Phú Xuân, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 61A Đường TX21,Thạnh Xuân,TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 384 Dương Quảng Hàm,"384 Dương Quảng Hàm, P. 5, Q. Gò Vấp (Cách Chung Cư K26 Quân Đội 50m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 248 Nguyễn Văn Tăng,"248 Nguyễn Văn Tăng, Tổ 2, Khu phố Gò Công, Phường Long Thạnh Mỹ, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 55 Đông Thạnh,"55 đường Đông Thạnh 3-4-1, Ấp 7, Xã Đông Thạnh, Huyện Hóc Môn, Thành Phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 265B Nguyễn Văn Đậu,"265B Nguyễn Văn Đậu, P. 11, Q. Bình Thạnh",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 161 Bình Mỹ,"161 Bình Mỹ, Ấp 7, Xã Bình Mỹ, H. Củ Chi",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 101/5 Ấp 1,"101/5, Ấp 1, Xã Hiệp Phước, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 45 Hoàng Ngọc Phách,"45 Hoàng Ngọc Phách, P. Phú Thọ Hòa, Q. Tân Phú (Ngay chợ Phú Thọ Hòa - Cách đường Nguyễn Sơn 150m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 85 Liêu Bình Hương,"85 Liêu Bình Hương, Ấp Tân Lập, H. Củ Chi (Đối diện chợ Việt Kiều",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 299A/12 An Phú Tây,"299A/12 An Phú Tây - Hưng Long, Ấp 1, Xã An Phú Tây, H. Bình Chánh (Gần chợ nhỏ Bờ Đất Mới, cách QL1 350m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 84 Bình Giã,"84 Bình Giã, P. 13, Q. Tân Bình (Cách ngã ba Cộng Hòa - Bình Giã 100m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 5A Vườn Lài,"5A Vườn Lài, P. Phú Thọ Hòa, Q. Tân Phú",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 2C-2D Phùng Văn Cung,"2C - 2D Phùng Văn Cung, P.7, Q. Phú Nhuận (Đối diện chung cư Phan Xích Long",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 37B Hậu Lân,"37B Hậu Lân, Ấp Hậu Lân, Xã Bà Điểm, H. Hóc Môn",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 43/1A Đường Số 10,"43/1A, Đường Số 10, P. 8, Q. Gò Vấp (Cách UBND Phường 8 - 100m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 71 Hiệp Bình,"71 đường Hiệp Bình, Khu phố 7, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 17 Dương Đình Nghệ,"17 Dương Đình Nghệ, P. 8, Q. 11 (Ngay ngã tư Dương Đình Nghệ - Đường số 8",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 97 Khiếu Năng Tĩnh,"97 Khiếu Năng Tĩnh, P. An Lạc A, Q. Bình Tân",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 138 Đường số 6,"138A Đường Số 6, KP.6, P.Bình Hưng Hòa B, Q.Bình Tân",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 1732 Tỉnh Lộ 10,"1730-1732 Tỉnh Lộ 10, khu phố 1, Phường Tân Tạo, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 36 Đường số 8,"36 Đường Số 8, P. Tân Tạo A, Q. Bình Tân",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 66/18 Bình Thành,"66/18 Bình Thành, Khu Phố 4, P. Bình Hưng Hòa B, Q. Bình Tân",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 77 Bùi Văn Ngữ,"77 Bùi Văn Ngữ, P. Tân Chánh Hiệp, Q. 12 (Ngay chợ Ngã Ba Bầu",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX A6/71P Liên Ấp 123,"A6/71P Liên Ấp 123, Ấp 1 A, Xã Vĩnh Lộc A, H. Bình Chánh",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 159 Chiến Lược,"159 Ấp Chiến Lược, P. Bình Hưng Hòa A, Q. Bình Tân (Ngay chợ Ấp Chiến Lược",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 143 Liên khu 5-6,"143 Liên Khu 5 - 6, P. Bình Hưng Hòa B, Q. Bình Tân",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 82A Bình Trị Đông,"82A Bình Trị Đông, Khu phố 17, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 18 Phạm Đăng Giảng,"18 Phạm Đăng Giảng, P. Bình Hưng Hòa, Q. Bình Tân",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 4525 Nguyễn Cửu Phú,"4525 đường Nguyễn Cửu Phú, Khu phố 4, P. Tân Tạo A, Q. Bình Tân",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 130A Đường Số 11,"130A - 130B - 132 Đường số 11, Phường Linh Xuân, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX Số 847 Tỉnh Lộ 7,"847 Tỉnh lộ 7, Xã An Nhơn Tây, Huyện Củ Chi, TP. HCM (Ngay chợ Lô 6",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 412 Lê Văn Lương,"412 - 412A Lê Văn Lương, Phường Tân Hưng, Quận 7, Thành Phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX F7/9 Trần Văn Giàu,"F7/9 Ấp 6B, Xã Lê Minh Xuân, Huyện Bình Chánh, TP. Hồ Chí Minh (Ngay chợ cầu Bà Lát",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 3/14 Nguyễn Thái Sơn,"Số 3/14 Nguyễn Thái Sơn, Phường 3, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 62/20 Quang Trung,"62/20 Quang Trung, khu phố 8, Thị Trấn Hóc Môn, Huyện Hóc Môn, Thành Phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 2/2 Khu phố 7,"2/2 Khu Phố 7, Thị Trấn Nhà Bè, Huyện Nhà Bè, Thành Phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 23C Đường TL13,"23C Đường TL13, KP. 3B, P. Thạnh Lộc, Quận 12, TP.HCM (Ngay chợ Cầu Đồng",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 247 Khuông Việt,"247 Khuông Việt, P. Phú Trung, Quận Tân Phú, TP. HCM (Ngay ngã tư Khuông Việt - Trịnh Đình Thảo",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX F2/29 Liên Ấp 2-6,Vĩnh Lộc A,TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 865 Trần Xuân Soạn,"865 - 867 Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Thành Phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 61/16 Đường Số 48,"61/16 Đường Số 48, KP. 6, P. Hiệp Bình Chánh, Quận Thủ Đức, TP. HCM (Cách lối vào KDC Sông Đà 200m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 1311 Nguyễn Duy Trinh,"1311 - 1315 Nguyễn Duy Trinh, Phường Long Trường, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 243B Đường TA32,"243B Thới An 32, KP 3, P. Thới An, Q.12 (Ngay chợ tạm Trần Thì Cờ",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 368 Tô Ký,"368 Tô Ký, Phường Tân Chánh Hiệp, Quận 12, TP. HCM (Cạnh chợ Tân Chánh Hiệp",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 815 Phạm Thế Hiển,"Số 815 - 817 đường Phạm Thế Hiển, Phường 04, Quận 8, Thành Phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 199 Phú Định,"199 Phú Định, Phường 16, Quận 8, Thành Phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 169/1C Ấp Đông 1,Thới Tam Thôn,TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 59 Bình Thới,"59 Bình Thới, P.11, Q.11, TP. HCM (Cách UBND Phường 11 khoảng 50m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 60 Đường Số 39,"60 Đường số 39, Khu phố 1, Phường Bình Trưng Tây, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 75 Đường 23,"75 Đường số 23, KP. 5, P. Hiệp Bình Chánh, Q. Thủ Đức (Sau lưng lô A chung cư Hiệp Bình Chánh",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 42E Hiệp Thành 22,"42E Khu Phố 2 (Hiệp Thành 22, P. Hiệp Thành, Quận 12, TP. HCM (Ngay chợ Giãn Dân",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 23/1B Huỳnh Tấn Phát,"23/1B Huỳnh Tấn Phát, Khu phố 7, Thị Trấn Nhà Bè, Huyện Nhà Bè, Thành Phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 60 Nguyễn Du,"60 Nguyễn Du, P. 7, Quận Gò Vấp, TP. HCM (Cách trường THCS Gò Vấp 2 khoảng 100m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 61 Nguyễn Duy Trinh,"61 Nguyễn Duy Trinh, Khu phố , Phường Bình Trưng Tây, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 8 Bình Lợi,"Số 8 Bình Lợi, P. 13, Quận Bình Thạnh, TP. HCM (Cách đường ray xe lửa 30m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 338 Bình Đông,"338 Đường Bình Đông, Phường 15, Quận 8, Thành Phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 6/5A Ấp 4 Đông Thạnh,"6/5A Trịnh Thị Dối, Ấp 4, X. Đông Thạnh, H. Hóc Môn (Ngã 3 Đông Thạnh 9 (Chợ Gấu",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 44 Huỳnh Tấn Phát,"44 Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, Thành Phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 118 Bùi Minh Trực,"118 Bùi Trung Trực, Phường 5, Quận 8, Thành Phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 89/7 Tây Lân,"89/7 Ấp Tây Lân, Xã Bà Điểm, Huyện Hóc Môn, TP. HCM (Cách mũi tàu Nguyễn Thị Sóc 250m hướng Phan Văn Hớn",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 01 Bưng Ông Thoàn,"01 Bưng Ông Thoàn, Khu phố 2, Phường Phú Hữu, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 102A Đường Số 9,"Số 102A, Đường số 9, Khu phố 1, Phường Linh Tây, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 415 Quốc Lộ 22,Phước Hiệp,TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 2016 Lê Văn Lương,"2014 - 2016 Lê Văn Lương, Ấp 4, Xã Nhơn Đức, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 91/2 Đường Số 1,"91 Đường Số 1, P. 11, Quận Gò Vấp, TP. HCM (Cách ngã 3 Thống Nhất - Đường Số 1 khoảng 350m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 75 Đường Số 3,"75 Đường Số 3, P. 9, Quận Gò Vấp, TP. HCM (Cách chợ Thạch Đà 600m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 72 Quốc Hương,"72 đường Quốc Hương, Ấp Thảo Điền, Phường Thảo Điền, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 500/58 Nguyễn Ảnh Thủ,"500/58 Nguyễn Ảnh Thủ, KP. 3, P. Hiệp Thành, Quận 12, TP. HCM (Ngay chợ Hương Lộ 80B",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 15 Nguyễn Sỹ Sách,"15 Nguyễn Sỹ Sách, P. 15, Quận Tân Bình, TP. HCM (Đối diện chợ Tân Trụ",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 1D Đường 18,"Số 1D Đường 18, Khu phố 3, Phường Phước Bình, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 234 Hoàng Hoa Thám,"234 Hoàng Hoa Thám, P. 5, Quận Bình Thạnh, TP. HCM (Cách Trường Tiểu Học Nguyễn Bá Ngọc 30m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 130 Nguyễn Văn Khạ,"130 Nguyễn Văn Khạ, Thị Trấn Củ Chi, Huyện Củ Chi, TP. HCM (Ngay ngã 3 Nguyễn Văn Khạ - Đặng Chiêm",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX D1/10C Nguyễn Thị Tú,"D1/10C Nguyễn Thị Tú, Ấp 4, Xã Vĩnh Lộc B, Huyện Bình Chánh (Kế Bên Ngân Hàng ACB",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 88 Đường Số 28,"88 Đường 28 (Đường 27 mới, P. 6, Quận Gò Vấp (Đối diện lò rựu Huy Hoàng",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 60 Nguyễn Cửu Đàm,"60 Nguyễn Cửu Đàm, P. Tân Sơn Nhì, Quận Tân Phú, TP. HCM (Ngã tư Trần Văn Ơn - Nguyễn Cửu Đàm",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 173 Bùi Đình Túy,"173 Bùi Đình Túy, P. 24, Quận Bình Thạnh, TP. HCM (Đối diện Trường Tiểu Học Trần Quang Vinh",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 448 Nguyễn Văn Tăng,"448 đường Nguyễn Văn Tăng, Phường Long Thạnh Mỹ, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 32/9A Tiền Lân,"32/9A Ấp Tiền Lân, Xã Bà Điểm, Huyện Hóc Môn, TP. HCM (Cạnh chung cư Hoàng Hải",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 30 Đường Số 3,"Số 30 Đường số 3, Khu phố 4, Phường An Khánh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 27 Đường Số 5,"Số 27-29 Đường số 5, Khu Dân Cư Phía Bắc Kênh Lương Bèo, Phường Tân Tạo A, Quận Bình Tân, TP. Hồ Chí Minh (cách cổng chợ Bà Hom 200m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 1391 Tỉnh Lộ 7,Chợ An Nhơn Tây,TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 32 Lã Xuân Oai,"32 Lã Xuân Oai, Khu phố 3, Phường Tăng Nhơn Phú A, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 189 Nguyễn Tư Giản,"189 Nguyễn Tư Giản, P. 12, Quận Gò Vấp, TP. HCM (Cách chợ Phạm Văn Bạch 300m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 264 Bùi Minh Trực,"264 - 264A Bùi Minh Trực, Phường 6, Quận 8, Thành Phố Hồ Chí Minh, Việt Nam",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 61 Nhất Chi Mai,"61 Nhất Chi Mai, P. 13, Quận Tân Bình, TP. HCM (Đối diện Etown 2 chạy thẳng 100m",TP. Hồ Chí Minh,TP. HO CHI MINH
BHX 90 Bùi Dương Lịch,"90 Bùi Dương Lịch, P. Bình Hưng Hòa B, Quận Bình Tân, TP. HCM (Ngay chợ Bùi Dương Lịch",TP. Hồ Chí Minh,TP. HO CHI MINH
